spring_id,model,horizon,nse,mae,rmse,smape,emissions [kg CO₂],energy [kWh]
396226,BASELINE_LASTKNOWN,4,0.9806601567200897,0.001585024576629162,0.0020396524676189395,2.0827054862851284,3.7790265568520426e-06,3.41030444072126e-05
396291,BASELINE_LASTKNOWN,1,0.9906928442975184,0.009151201950769941,0.016878210983115285,2.2152430583015605,3.7760037195060352e-06,3.4075765436108324e-05
396291,BASELINE_LASTKNOWN,2,0.9732473595058714,0.01582052820552206,0.028614832115750666,3.7876624730646156,3.7760037195060352e-06,3.4075765436108324e-05
396291,BASELINE_LASTKNOWN,3,0.9519348513991962,0.021821788717791175,0.038354341785796116,5.2214525980684625,3.7760037195060352e-06,3.4075765436108324e-05
396291,BASELINE_LASTKNOWN,4,0.9289951003610291,0.027216619945470606,0.04661589092179761,6.542575313370942,3.7760037195060352e-06,3.4075765436108324e-05
396333,BASELINE_LASTKNOWN,1,0.8816641814633499,0.002254553103146853,0.004506029787035601,1.397624282807945,3.7683178080993813e-06,3.400640551654497e-05
396333,BASELINE_LASTKNOWN,2,0.8022014481302728,0.003163247377622378,0.005818300713878185,1.9783610743079556,3.7683178080993813e-06,3.400640551654497e-05
396333,BASELINE_LASTKNOWN,3,0.7601845345826538,0.0036564335664335664,0.0063995853572520805,2.2990629859316702,3.7683178080993813e-06,3.400640551654497e-05
396333,BASELINE_LASTKNOWN,4,0.7245788596309396,0.004038521023435192,0.006855158534338078,2.5452271040119294,3.7683178080993813e-06,3.400640551654497e-05
396440,BASELINE_LASTKNOWN,1,0.9990170284201545,8.315828885219465e-05,0.00011801578093521423,0.42418161111703867,3.782114740403528e-06,3.413091308164755e-05
396440,BASELINE_LASTKNOWN,2,0.9979207921355596,0.00011404899965439118,0.0001716470863303234,0.5797821469081542,3.782114740403528e-06,3.413091308164755e-05
396440,BASELINE_LASTKNOWN,3,0.9961602379600627,0.00014990495756691375,0.00023326988879821185,0.760945219187132,3.782114740403528e-06,3.413091308164755e-05
396440,BASELINE_LASTKNOWN,4,0.9937430565244999,0.00018897603778656737,0.00029778806918678635,0.9589632743239843,3.782114740403528e-06,3.413091308164755e-05
396705,BASELINE_LASTKNOWN,1,0.9684292089371812,0.009776081947697864,0.020499658377090963,5.593724498527435,3.7744027306493814e-06,3.4061317642939225e-05
396705,BASELINE_LASTKNOWN,2,0.9161203799809085,0.016614287085749396,0.03341557363886452,9.610286707328545,3.7744027306493814e-06,3.4061317642939225e-05
396705,BASELINE_LASTKNOWN,3,0.8728003872781196,0.021433743903843942,0.04115092010065587,12.751512998305815,3.7744027306493814e-06,3.4061317642939225e-05
396705,BASELINE_LASTKNOWN,4,0.8337842133717143,0.025051187550401286,0.04704232695917007,15.230980262045414,3.7744027306493814e-06,3.4061317642939225e-05
