spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],lstm_units,dropout,learning_rate,n_dense_layers
395400,LSTM_ENERGY,1,0.3954818815259825,0.0099366944499861,0.027964940513369015,11.953877595739382,0.0010914045171012755,0.00984915457803555,2.146782776650604e-05,0.00019373197637896655,96,0.1,0.0001,1
395400,LSTM_ENERGY,2,0.21994420640826529,0.011714713056317477,0.03172993473149853,13.920012330514643,0.0010914045171012755,0.00984915457803555,2.146782776650604e-05,0.00019373197637896655,96,0.1,0.0001,1
395400,LSTM_ENERGY,3,0.10609590905200816,0.013384500348780365,0.03394938646448527,16.35096080614251,0.0010914045171012755,0.00984915457803555,2.146782776650604e-05,0.00019373197637896655,96,0.1,0.0001,1
395400,LSTM_ENERGY,4,0.07585335078640432,0.01376473184752549,0.03451092823734672,16.949612564064882,0.0010914045171012755,0.00984915457803555,2.146782776650604e-05,0.00019373197637896655,96,0.1,0.0001,1
395426,LSTM_ENERGY,1,0.9337775710807028,0.0011471184898932541,0.0016562945023108398,3.871914549179518,0.001551917208064707,0.01400495621471237,2.4910277061898865e-05,0.00022479764882773405,128,0.1,0.01,1
395426,LSTM_ENERGY,2,0.8716235671929938,0.0012968482338163924,0.002309574297321089,4.31411164522034,0.001551917208064707,0.01400495621471237,2.4910277061898865e-05,0.00022479764882773405,128,0.1,0.01,1
395426,LSTM_ENERGY,3,0.8014428104396918,0.001461801120772402,0.002877280715922291,4.8499103663701035,0.001551917208064707,0.01400495621471237,2.4910277061898865e-05,0.00022479764882773405,128,0.1,0.01,1
395426,LSTM_ENERGY,4,0.7080077188042571,0.001924556777675662,0.0034950966718829547,6.484447864591231,0.001551917208064707,0.01400495621471237,2.4910277061898865e-05,0.00022479764882773405,128,0.1,0.01,1
395434,LSTM_ENERGY,1,0.8289686380339136,0.02782768826565635,0.04907315814431563,4.358593300897011,0.0010735047033895806,0.00968762140733477,2.1184180676134924e-05,0.00019117226181401766,64,0.1,0.0001,0
395434,LSTM_ENERGY,2,0.7477353942395955,0.032788719837942196,0.05961009923153308,4.981191008620681,0.0010735047033895806,0.00968762140733477,2.1184180676134924e-05,0.00019117226181401766,64,0.1,0.0001,0
395434,LSTM_ENERGY,3,0.6825649205829769,0.037037257736638636,0.06687855226582543,5.560612428309439,0.0010735047033895806,0.00968762140733477,2.1184180676134924e-05,0.00019117226181401766,64,0.1,0.0001,0
395434,LSTM_ENERGY,4,0.6320337363683037,0.04657398268815548,0.07199991931080969,7.230753497526695,0.0010735047033895806,0.00968762140733477,2.1184180676134924e-05,0.00019117226181401766,64,0.1,0.0001,0
395483,LSTM_ENERGY,1,0.6019364624466002,0.015351273518152122,0.030142248263885483,9.815186306182332,0.0014192156231450424,0.012807418178040668,1.113036037556792e-05,0.00010044363765267228,128,0.1,0.001,0
395483,LSTM_ENERGY,2,0.4872685054489464,0.017673023319425045,0.034135682441756424,11.019720886450566,0.0014192156231450424,0.012807418178040668,1.113036037556792e-05,0.00010044363765267228,128,0.1,0.001,0
395483,LSTM_ENERGY,3,0.4009502322660933,0.018777148546905563,0.03997445715164021,11.300248186410915,0.0014192156231450424,0.012807418178040668,1.113036037556792e-05,0.00010044363765267228,128,0.1,0.001,0
395483,LSTM_ENERGY,4,0.26487867719502345,0.02107383934570852,0.0483916140096768,12.245435524263858,0.0014192156231450424,0.012807418178040668,1.113036037556792e-05,0.00010044363765267228,128,0.1,0.001,0
395509,LSTM_ENERGY,1,0.9272310974612591,0.013285872793667405,0.02073821428547356,11.24942528872639,0.0012422853771960223,0.011210747727647028,2.7047433128970146e-05,0.00024408397221393124,128,0.1,0.001,1
395509,LSTM_ENERGY,2,0.8628675621350161,0.016391043968917746,0.02857513904122391,13.061251511177256,0.0012422853771960223,0.011210747727647028,2.7047433128970146e-05,0.00024408397221393124,128,0.1,0.001,1
395509,LSTM_ENERGY,3,0.8239951056158532,0.018194097955795695,0.03244142851203235,14.726271148363521,0.0012422853771960223,0.011210747727647028,2.7047433128970146e-05,0.00024408397221393124,128,0.1,0.001,1
395509,LSTM_ENERGY,4,0.7902370170783992,0.019570431876569868,0.035455224027564035,15.602646339136834,0.0012422853771960223,0.011210747727647028,2.7047433128970146e-05,0.00024408397221393124,128,0.1,0.001,1
395541,LSTM_ENERGY,1,0.9241256115887189,0.011760167739835119,0.020960311834575238,17.938532075736944,0.0007550884012810553,0.006814139274456335,1.479803006205767e-05,0.00013354176498987178,64,0.1,0.001,1
395541,LSTM_ENERGY,2,0.8284472531200976,0.018287034482549765,0.03158959456105351,24.84708385015744,0.0007550884012810553,0.006814139274456335,1.479803006205767e-05,0.00013354176498987178,64,0.1,0.001,1
395541,LSTM_ENERGY,3,0.7321007481398587,0.024257666493131044,0.03954242541053824,32.30881543692007,0.0007550884012810553,0.006814139274456335,1.479803006205767e-05,0.00013354176498987178,64,0.1,0.001,1
395541,LSTM_ENERGY,4,0.6764223886812628,0.028272848192805723,0.04355416925293663,37.61740537549723,0.0007550884012810553,0.006814139274456335,1.479803006205767e-05,0.00013354176498987178,64,0.1,0.001,1
395582,LSTM_ENERGY,1,-0.06214559740978998,0.002834512957305898,0.0033234422995342843,67.44161328810418,0.0009952224144792311,0.008981179064354323,1.145544428157212e-05,0.00010337729019936577,64,0.1,0.0001,0
395582,LSTM_ENERGY,2,-0.7558651026292802,0.003661525362533919,0.004271699829658976,74.86203540219576,0.0009952224144792311,0.008981179064354323,1.145544428157212e-05,0.00010337729019936577,64,0.1,0.0001,0
395582,LSTM_ENERGY,3,-0.4691579795453542,0.003351612910264252,0.003906780742194045,72.41270931007399,0.0009952224144792311,0.008981179064354323,1.145544428157212e-05,0.00010337729019936577,64,0.1,0.0001,0
395582,LSTM_ENERGY,4,-0.5191239619415071,0.0034310163268552675,0.003971220347278774,73.09982835942051,0.0009952224144792311,0.008981179064354323,1.145544428157212e-05,0.00010337729019936577,64,0.1,0.0001,0
395731,LSTM_ENERGY,1,0.87353414729391,0.003450077785974501,0.005263318239584838,11.933384956134889,0.0009444138238255644,0.008522667435165545,2.2024569692648695e-05,0.00019875617886734917,128,0.1,0.001,1
395731,LSTM_ENERGY,2,0.8239154986313526,0.0044076378152554324,0.006221340965832629,15.513877182564551,0.0009444138238255644,0.008522667435165545,2.2024569692648695e-05,0.00019875617886734917,128,0.1,0.001,1
395731,LSTM_ENERGY,3,0.8080929812486771,0.003975095363302189,0.006506274752133421,13.763894178069464,0.0009444138238255644,0.008522667435165545,2.2024569692648695e-05,0.00019875617886734917,128,0.1,0.001,1
395731,LSTM_ENERGY,4,0.7860755073270281,0.00399784991614097,0.0068824850917503936,13.758306098377899,0.0009444138238255644,0.008522667435165545,2.2024569692648695e-05,0.00019875617886734917,128,0.1,0.001,1
395749,LSTM_ENERGY,1,0.05033845324826891,0.0032008485394240073,0.007729614279887541,5.193399963589205,0.0010469923217294196,0.009448365896558312,8.709324314789268e-06,7.859549791348653e-05,96,0.1,0.01,1
395749,LSTM_ENERGY,2,0.035713618669172,0.002775189473079694,0.007576865571021402,4.457840000120936,0.0010469923217294196,0.009448365896558312,8.709324314789268e-06,7.859549791348653e-05,96,0.1,0.01,1
395749,LSTM_ENERGY,3,-0.029254389416782933,0.00284572196274749,0.0077978833243234685,4.586529768461316,0.0010469923217294196,0.009448365896558312,8.709324314789268e-06,7.859549791348653e-05,96,0.1,0.01,1
395749,LSTM_ENERGY,4,-0.02571146827094206,0.0028752642679202864,0.007788986489161307,4.644120524585302,0.0010469923217294196,0.009448365896558312,8.709324314789268e-06,7.859549791348653e-05,96,0.1,0.01,1
395756,LSTM_ENERGY,1,0.9617208134126153,0.02510137852010838,0.03975076932203972,7.435569402256314,0.0010201982332258745,0.009206568180574979,2.4935289290759544e-05,0.00022502336651950643,96,0.1,0.0001,1
395756,LSTM_ENERGY,2,0.9446790541639144,0.026296560922853644,0.04778465857029218,8.208702854453206,0.0010201982332258745,0.009206568180574979,2.4935289290759544e-05,0.00022502336651950643,96,0.1,0.0001,1
395756,LSTM_ENERGY,3,0.9232446992678189,0.030228102367136515,0.056283208399373924,9.221659050821962,0.0010201982332258745,0.009206568180574979,2.4935289290759544e-05,0.00022502336651950643,96,0.1,0.0001,1
395756,LSTM_ENERGY,4,0.9018804957864429,0.034102110313555735,0.06363256454835009,10.269355883636212,0.0010201982332258745,0.009206568180574979,2.4935289290759544e-05,0.00022502336651950643,96,0.1,0.0001,1
395764,LSTM_ENERGY,1,0.4317763081549031,0.3895401811827,0.8296376708021156,40.03022870415072,0.0007754004758431166,0.006997441394822913,2.0447254726187947e-05,0.0001845220258292238,96,0.1,0.001,1
