spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers,type_flag
395400,TFT_LARGE_WEATHER,3,0.32940657238164406,0.010258301582143395,0.029404656743011622,11.520583470124691,0.1720185790697692,1.5523461274028911,8.628482811444532e-05,0.0007786596046858222,96,0.0001,2,TRAIN
395400,TFT_LARGE_WEATHER,4,0.2782935236334173,0.011167307877950663,0.030497658376485583,12.8325886170609,0.1720185790697692,1.5523461274028911,8.628482811444532e-05,0.0007786596046858222,96,0.0001,2,TRAIN
395426,TFT_LARGE_WEATHER,1,0.9790774860686506,0.00044863501247223556,0.000930983406294006,1.4630816333991241,0.1720185790697692,1.5523461274028911,9.960690474943884e-05,0.0008988819329083389,96,0.0001,2,TRAIN
395426,TFT_LARGE_WEATHER,2,0.9443503500797742,0.0006038622329672773,0.0015206193204076342,1.8961282461424538,0.1720185790697692,1.5523461274028911,9.960690474943884e-05,0.0008988819329083389,96,0.0001,2,TRAIN
395426,TFT_LARGE_WEATHER,3,0.9114966440143645,0.000755258620797028,0.0019209643098067896,2.3317303166547605,0.1720185790697692,1.5523461274028911,9.960690474943884e-05,0.0008988819329083389,96,0.0001,2,TRAIN
395426,TFT_LARGE_WEATHER,4,0.8818944677462515,0.0008954837229235175,0.0022228421714956337,2.74394963420014,0.1720185790697692,1.5523461274028911,9.960690474943884e-05,0.0008988819329083389,96,0.0001,2,TRAIN
395434,TFT_LARGE_WEATHER,1,0.9243309682920215,0.014335899587450487,0.03264113258218795,2.195188721565777,0.1720185790697692,1.5523461274028911,9.271612851669206e-05,0.0008366975464452592,96,0.0001,2,TRAIN
395434,TFT_LARGE_WEATHER,2,0.8658439721104416,0.020261205601189117,0.04347071465592826,3.0472923384602755,0.1720185790697692,1.5523461274028911,9.271612851669206e-05,0.0008366975464452592,96,0.0001,2,TRAIN
395434,TFT_LARGE_WEATHER,3,0.836507283763357,0.024931891842547373,0.04799639387070164,3.741012805616682,0.1720185790697692,1.5523461274028911,9.271612851669206e-05,0.0008366975464452592,96,0.0001,2,TRAIN
395434,TFT_LARGE_WEATHER,4,0.8099455203363213,0.028921458891159855,0.05174484180292749,4.353041214227616,0.1720185790697692,1.5523461274028911,9.271612851669206e-05,0.0008366975464452592,96,0.0001,2,TRAIN
395483,TFT_LARGE_WEATHER,1,0.941468120532481,0.0056398908328560956,0.011119123353241072,3.870622884390346,0.1720185790697692,1.5523461274028911,3.717634839381093e-05,0.0003354902753655825,96,0.0001,2,TRAIN
395483,TFT_LARGE_WEATHER,2,0.9178738284908236,0.007173863494015922,0.013054904003212195,4.719987476130981,0.1720185790697692,1.5523461274028911,3.717634839381093e-05,0.0003354902753655825,96,0.0001,2,TRAIN
395483,TFT_LARGE_WEATHER,3,0.8289823763001467,0.008906235732521684,0.020722151024300077,5.470989714517939,0.1720185790697692,1.5523461274028911,3.717634839381093e-05,0.0003354902753655825,96,0.0001,2,TRAIN
395483,TFT_LARGE_WEATHER,4,0.8162002480301167,0.010379708810459885,0.023760461876321852,6.085632395424366,0.1720185790697692,1.5523461274028911,3.717634839381093e-05,0.0003354902753655825,96,0.0001,2,TRAIN
395509,TFT_LARGE_WEATHER,1,0.9653356783530058,0.005343059331329279,0.014313300791628606,3.6306199882171284,0.1720185790697692,1.5523461274028911,0.00010296229239764246,0.0009291619355091729,96,0.0001,2,TRAIN
395509,TFT_LARGE_WEATHER,2,0.9232009831917533,0.008827643086113715,0.021384351478978728,5.770300340996685,0.1720185790697692,1.5523461274028911,0.00010296229239764246,0.0009291619355091729,96,0.0001,2,TRAIN
395509,TFT_LARGE_WEATHER,3,0.8853490533935031,0.011703816842055379,0.026183422849335145,7.548270387679762,0.1720185790697692,1.5523461274028911,0.00010296229239764246,0.0009291619355091729,96,0.0001,2,TRAIN
395509,TFT_LARGE_WEATHER,4,0.8531309684163719,0.013842157241462085,0.029667498177516283,8.89469569851856,0.1720185790697692,1.5523461274028911,0.00010296229239764246,0.0009291619355091729,96,0.0001,2,TRAIN
395533,TFT_LARGE_WEATHER,1,0.8951440027265543,0.005604211803873052,0.020881468752091407,4.930999513579665,0.1720185790697692,1.5523461274028911,0.00010562042890991345,0.0009531497392873828,96,0.0001,2,SEEN_MEANSCALING
395533,TFT_LARGE_WEATHER,2,0.8886109886284583,0.006981743623078188,0.02151933963855929,6.283158999472704,0.1720185790697692,1.5523461274028911,0.00010562042890991345,0.0009531497392873828,96,0.0001,2,SEEN_MEANSCALING
395533,TFT_LARGE_WEATHER,3,0.8831232250176042,0.008112910177483501,0.02204014366019521,7.329617051285339,0.1720185790697692,1.5523461274028911,0.00010562042890991345,0.0009531497392873828,96,0.0001,2,SEEN_MEANSCALING
395533,TFT_LARGE_WEATHER,4,0.874550001178056,0.009281065651045056,0.022831171322431055,8.35104188599064,0.1720185790697692,1.5523461274028911,0.00010562042890991345,0.0009531497392873828,96,0.0001,2,SEEN_MEANSCALING
