spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395533,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,3,0.9354449156342645,0.009010541618463838,0.01638006186730396,10.851684112006494,0.398871578417623,3.5995341516949697,3.679651701452667e-05,0.0003320625655572201,8,4,16,2,64
395533,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,4,0.9199986803506117,0.010045834012552688,0.018232299133628404,11.703969721376074,0.398871578417623,3.5995341516949697,3.679651701452667e-05,0.0003320625655572201,8,4,16,2,64
395541,TRAIN,TRANSFORMER_LARGE,1,0.932993414671557,0.009615514876907394,0.019697398950034233,11.321484593465959,0.398871578417623,3.5995341516949697,2.8857844386864735e-05,0.00026042165457590096,8,4,16,2,64
395541,TRAIN,TRANSFORMER_LARGE,2,0.8484815063526843,0.01608586826624584,0.029687801382142397,19.61518274920408,0.398871578417623,3.5995341516949697,2.8857844386864735e-05,0.00026042165457590096,8,4,16,2,64
395541,TRAIN,TRANSFORMER_LARGE,3,0.7711756239341276,0.02150910777712244,0.036545061502774555,27.097605236470773,0.398871578417623,3.5995341516949697,2.8857844386864735e-05,0.00026042165457590096,8,4,16,2,64
395541,TRAIN,TRANSFORMER_LARGE,4,0.7105106520259072,0.025690916726878968,0.04119616568819809,33.114527751612904,0.398871578417623,3.5995341516949697,2.8857844386864735e-05,0.00026042165457590096,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE,1,0.6817056818322663,0.0012321428591375745,0.0018193261401986875,44.50651091009903,0.398871578417623,3.5995341516949697,2.2495029057678803e-05,0.00020300174220913624,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE,2,0.631555927468536,0.0013877472180381183,0.0019567752235245504,47.099952331558164,0.398871578417623,3.5995341516949697,2.2495029057678803e-05,0.00020300174220913624,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE,3,0.5436696438212402,0.001558093778542161,0.0021773310662532275,49.612966399038626,0.398871578417623,3.5995341516949697,2.2495029057678803e-05,0.00020300174220913624,8,4,16,2,64
395582,TRAIN,TRANSFORMER_LARGE,4,0.443889009171594,0.0017595895633864263,0.002402747406550785,52.450579649916165,0.398871578417623,3.5995341516949697,2.2495029057678803e-05,0.00020300174220913624,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE,1,0.9840241120572873,0.0008155106595248071,0.0018707058069930241,2.4481067098118685,0.398871578417623,3.5995341516949697,3.39693383579006e-05,0.0003065492758717522,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE,2,0.961175120863349,0.0011461177206134514,0.0029213157095603634,3.3850656837843904,0.398871578417623,3.5995341516949697,3.39693383579006e-05,0.0003065492758717522,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE,3,0.9393444419705245,0.001626998344556521,0.0036578195011429983,4.740320680634544,0.398871578417623,3.5995341516949697,3.39693383579006e-05,0.0003065492758717522,8,4,16,2,64
395731,TRAIN,TRANSFORMER_LARGE,4,0.9177886442773207,0.002027576877499459,0.004266590175716555,5.921080130174962,0.398871578417623,3.5995341516949697,3.39693383579006e-05,0.0003065492758717522,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE,1,0.039081608231015696,0.0024723484966052882,0.0077752909423261015,3.7188740816988015,0.398871578417623,3.5995341516949697,1.9097368351509647e-05,0.00017234025513039787,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE,2,-0.14747520094238875,0.002938220477841621,0.008265292352135155,4.629924110636648,0.398871578417623,3.5995341516949697,1.9097368351509647e-05,0.00017234025513039787,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE,3,-0.2661352440136042,0.0031954758545406463,0.008648791307477479,5.123333778999481,0.398871578417623,3.5995341516949697,1.9097368351509647e-05,0.00017234025513039787,8,4,16,2,64
395749,TRAIN,TRANSFORMER_LARGE,4,-0.23630248537982967,0.0031920902840419313,0.008551271906843834,5.145465613609385,0.398871578417623,3.5995341516949697,1.9097368351509647e-05,0.00017234025513039787,8,4,16,2,64
395756,TRAIN,TRANSFORMER_LARGE,1,0.9875544369790684,0.010194297983951642,0.022665821386120038,3.127196052017352,0.398871578417623,3.5995341516949697,3.882157435969507e-05,0.00035033727718744427,8,4,16,2,64
395756,TRAIN,TRANSFORMER_LARGE,2,0.9630264522131545,0.01790115935580118,0.0390651279836331,5.392604194059316,0.398871578417623,3.5995341516949697,3.882157435969507e-05,0.00035033727718744427,8,4,16,2,64
395756,TRAIN,TRANSFORMER_LARGE,3,0.9357017492547846,0.024734910534583706,0.05151387696861637,7.451577558721739,0.398871578417623,3.5995341516949697,3.882157435969507e-05,0.00035033727718744427,8,4,16,2,64
395756,TRAIN,TRANSFORMER_LARGE,4,0.9071130024921603,0.030326557006302997,0.061912624829725656,9.021361518342271,0.398871578417623,3.5995341516949697,3.882157435969507e-05,0.00035033727718744427,8,4,16,2,64
395764,TRAIN,TRANSFORMER_LARGE,1,0.4484873494831132,0.36142935126612324,0.8173471152114851,33.82062712914776,0.398871578417623,3.5995341516949697,3.602625493493358e-05,0.0003251114945577517,8,4,16,2,64
395764,TRAIN,TRANSFORMER_LARGE,2,0.3114130453689924,0.4405098018923188,0.9168931359845001,44.046929349674166,0.398871578417623,3.5995341516949697,3.602625493493358e-05,0.0003251114945577517,8,4,16,2,64
