spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395426,TRANSFORMER_ENERGY,1,0.9159526274381535,0.001016029438325859,0.0018659374364302596,3.372044897423865,0.0013683875629115255,0.01234873084965099,1.78554570124898e-05,0.00016113288283299464,8,4,32,2,64
395426,TRANSFORMER_ENERGY,2,0.8651329402176839,0.0011408067187297312,0.0023672396731381808,3.748446755214437,0.0013683875629115255,0.01234873084965099,1.78554570124898e-05,0.00016113288283299464,8,4,32,2,64
395426,TRANSFORMER_ENERGY,3,0.8137369068622617,0.0012680114004655282,0.002786780941734788,4.150572480656873,0.0013683875629115255,0.01234873084965099,1.78554570124898e-05,0.00016113288283299464,8,4,32,2,64
395426,TRANSFORMER_ENERGY,4,0.7556115888677233,0.0014193441142627237,0.003197523985591358,4.610666624817275,0.0013683875629115255,0.01234873084965099,1.78554570124898e-05,0.00016113288283299464,8,4,32,2,64
395434,TRANSFORMER_ENERGY,1,0.8394761992478296,0.023822859476214594,0.047541824906213094,3.7036113056260085,0.0009878691786455256,0.008914821306767549,1.8636072809408607e-05,0.00016817738881536845,8,2,16,2,64
395434,TRANSFORMER_ENERGY,2,0.766238586530191,0.03062998858216095,0.057382319171067044,4.728010216715537,0.0009878691786455256,0.008914821306767549,1.8636072809408607e-05,0.00016817738881536845,8,2,16,2,64
395434,TRANSFORMER_ENERGY,3,0.7141822843007987,0.035473106943378616,0.06346057108120937,5.4211992061888346,0.0009878691786455256,0.008914821306767549,1.8636072809408607e-05,0.00016817738881536845,8,2,16,2,64
395434,TRANSFORMER_ENERGY,4,0.6710753896584492,0.03935926257408366,0.06807320410651826,5.974602722520902,0.0009878691786455256,0.008914821306767549,1.8636072809408607e-05,0.00016817738881536845,8,2,16,2,64
395483,TRANSFORMER_ENERGY,1,0.8996930636973728,0.008726606076636672,0.015130905760199114,5.292701069173177,0.0012610545087302655,0.011380125877434444,1.1083026535441046e-05,0.00010001648319172152,8,2,16,2,64
395483,TRANSFORMER_ENERGY,2,0.8267748587397572,0.010359403967137974,0.019841251147557026,6.047074904640895,0.0012610545087302655,0.011380125877434444,1.1083026535441046e-05,0.00010001648319172152,8,2,16,2,64
395483,TRANSFORMER_ENERGY,3,0.6356767410373978,0.01334680650750032,0.031174146486547333,7.461479493676565,0.0012610545087302655,0.011380125877434444,1.1083026535441046e-05,0.00010001648319172152,8,2,16,2,64
395483,TRANSFORMER_ENERGY,4,0.4756426629585777,0.0162776423206465,0.04086996558614467,8.711770486336508,0.0012610545087302655,0.011380125877434444,1.1083026535441046e-05,0.00010001648319172152,8,2,16,2,64
395509,TRANSFORMER_ENERGY,1,0.9518904297333086,0.010041671988727786,0.01686219797358988,11.352251881900488,0.0006800581784285807,0.0061370445297312635,1.6845924556384328e-05,0.00015202256575447,16,4,16,1,64
395509,TRANSFORMER_ENERGY,2,0.9006772346105855,0.01321128394022896,0.02431882879734057,13.000021241297219,0.0006800581784285807,0.0061370445297312635,1.6845924556384328e-05,0.00015202256575447,16,4,16,1,64
395509,TRANSFORMER_ENERGY,3,0.8543248097174243,0.01583012377532413,0.029514157739281375,14.451071480605455,0.0006800581784285807,0.0061370445297312635,1.6845924556384328e-05,0.00015202256575447,16,4,16,1,64
395509,TRANSFORMER_ENERGY,4,0.8192215568629675,0.01800600624670548,0.03291464153753055,15.693848969019855,0.0006800581784285807,0.0061370445297312635,1.6845924556384328e-05,0.00015202256575447,16,4,16,1,64
395541,TRANSFORMER_ENERGY,1,0.9140180588076451,0.0138551879516159,0.02231278397310929,20.517872353391926,0.0006666572733545233,0.006016110830546542,1.3472242444515936e-05,0.00012157746854596917,8,2,16,2,64
395541,TRANSFORMER_ENERGY,2,0.8167963023826805,0.0195457680718312,0.03264467364314779,26.447876578231092,0.0006666572733545233,0.006016110830546542,1.3472242444515936e-05,0.00012157746854596917,8,2,16,2,64
395541,TRANSFORMER_ENERGY,3,0.7354928282808579,0.024250838167552045,0.03929128926724295,31.183305723849355,0.0006666572733545233,0.006016110830546542,1.3472242444515936e-05,0.00012157746854596917,8,2,16,2,64
395541,TRANSFORMER_ENERGY,4,0.6835707634514185,0.027647629774909813,0.043070389955047,35.32990792855379,0.0006666572733545233,0.006016110830546542,1.3472242444515936e-05,0.00012157746854596917,8,2,16,2,64
395582,TRANSFORMER_ENERGY,1,0.04185029235882054,0.0027002235791971758,0.0031565509389718865,65.72798180007422,0.0009417191060328693,0.00849834951117992,1.0999006272179388e-05,9.925825968468568e-05,8,4,16,2,64
