spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395400,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.42484476471732313,0.007866214173405679,0.027277324955162042,8.350525592507118,0.08783316579707734,0.7926322582128049,1.6137871349698475e-05,0.00014563288587606465,8,4,16,2,64
395400,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.23048704360183225,0.010353936149289377,0.03151478245984541,11.456876230813105,0.08783316579707734,0.7926322582128049,1.6137871349698475e-05,0.00014563288587606465,8,4,16,2,64
395400,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.14329498922166184,0.012080605628870134,0.033235492687639624,13.906267759338611,0.08783316579707734,0.7926322582128049,1.6137871349698475e-05,0.00014563288587606465,8,4,16,2,64
395400,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.10075674719145677,0.013022189865747638,0.03404276195511917,15.052321498726917,0.08783316579707734,0.7926322582128049,1.6137871349698475e-05,0.00014563288587606465,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9633703419297716,0.0007128123853885046,0.001231831880595692,2.3909150741977254,0.08783316579707734,0.7926322582128049,1.9153831913253608e-05,0.0001728497988778617,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.9046796330185654,0.0008132517586714683,0.001990133172077137,2.675482635586795,0.08783316579707734,0.7926322582128049,1.9153831913253608e-05,0.0001728497988778617,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.8269512676291282,0.0011334601791533568,0.0026861090348674994,3.7481563976377363,0.08783316579707734,0.7926322582128049,1.9153831913253608e-05,0.0001728497988778617,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.7764399087644083,0.0011318548815351277,0.0030582335339193597,3.64694236704394,0.08783316579707734,0.7926322582128049,1.9153831913253608e-05,0.0001728497988778617,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.8667832469090714,0.01808987596774992,0.04330973768791155,2.7509339267801067,0.08783316579707734,0.7926322582128049,1.7266371108826246e-05,0.0001558167988018107,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.7741784581360944,0.02448438962746668,0.05639938504323249,3.7162354442241274,0.08783316579707734,0.7926322582128049,1.7266371108826246e-05,0.0001558167988018107,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.7007105998531684,0.03077408801600082,0.06493892154558177,4.660751595952495,0.08783316579707734,0.7926322582128049,1.7266371108826246e-05,0.0001558167988018107,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.6641075862882196,0.034959040523710315,0.06879044293812732,5.32470598714406,0.08783316579707734,0.7926322582128049,1.7266371108826246e-05,0.0001558167988018107,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.8980172570108214,0.006112222061677993,0.015256776628260086,3.6838595647391035,0.08783316579707734,0.7926322582128049,9.572164639263442e-06,8.638202215701768e-05,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.8171966403055146,0.008132855519965858,0.020382416832545283,4.807171866958484,0.08783316579707734,0.7926322582128049,9.572164639263442e-06,8.638202215701768e-05,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.6092912434643769,0.011429777422046017,0.03228328313875052,6.501662616975352,0.08783316579707734,0.7926322582128049,9.572164639263442e-06,8.638202215701768e-05,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.4508407016739727,0.013677869887352867,0.04182536774425033,7.4645209749552786,0.08783316579707734,0.7926322582128049,9.572164639263442e-06,8.638202215701768e-05,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.961496789534503,0.00631237296163202,0.01508505565194429,4.665360556709574,0.08783316579707734,0.7926322582128049,1.9292169463325084e-05,0.00017409819751764327,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.9140521073493205,0.009614575151678545,0.022622253790642803,6.9115229670217495,0.08783316579707734,0.7926322582128049,1.9292169463325084e-05,0.00017409819751764327,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.8686519882852933,0.013040451933792444,0.028025240521696942,9.635190466605906,0.08783316579707734,0.7926322582128049,1.9292169463325084e-05,0.00017409819751764327,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.8347449570453791,0.014752691079235393,0.031469741057158156,10.391809111082592,0.08783316579707734,0.7926322582128049,1.9292169463325084e-05,0.00017409819751764327,8,4,16,2,64
395533,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,1,0.9633586411069048,0.005650712854777938,0.012343837359755328,7.100938466929639,0.08783316579707734,0.7926322582128049,1.9276438224191733e-05,0.00017395623420019254,8,4,16,2,64
395533,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,2,0.9559212605003442,0.006583771593474761,0.013536997499792707,6.981006720005322,0.08783316579707734,0.7926322582128049,1.9276438224191733e-05,0.00017395623420019254,8,4,16,2,64
395533,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,3,0.9402318564206676,0.007394318641359705,0.015761051734740766,7.098205011396495,0.08783316579707734,0.7926322582128049,1.9276438224191733e-05,0.00017395623420019254,8,4,16,2,64
395533,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,4,0.9227363899941224,0.009170735047369722,0.017917621583086976,8.398182775320336,0.08783316579707734,0.7926322582128049,1.9276438224191733e-05,0.00017395623420019254,8,4,16,2,64
395541,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9289264447569041,0.009375207349565734,0.020286361390484196,11.075490439261843,0.08783316579707734,0.7926322582128049,1.1692295428491292e-05,0.00010551470444077621,8,4,16,2,64
